fda_Sponsor,fda_ApplicationNumber,fda_SubmissionDates,fda_BrandNames,fda_GenericNames,fda_Substances,ct_Sponsor,ct_NCTId,ct_LastUpdateDate,ct_Phases,ct_InterventionName,ct_OtherNames
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT02951117,2017-06-05,PHASE1,Venetoclax,ABT-199
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT05105841,2024-06-18,PHASE2,Venetoclax,"Venclexta, ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT03557619,2024-08-29,PHASE1,Venetoclax,"ABT-199, GDC-0199, Venclexta"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT06428019,2024-12-10,PHASE3,Venetoclax,ABT-199
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT04895436,2024-12-06,PHASE2,Venetoclax,"Venclexta, ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT02899052,2024-04-16,PHASE2,Venetoclax,"Venclexta, ABT-199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT04161885,2024-07-23,PHASE3,Venetoclax,"ABT-199, GDC-0199, VENCLEXTA"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT03406156,2024-08-06,PHASE3,Venetoclax,"Venclexta, ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT02966756,2024-03-12,PHASE2,Venetoclax,"ABT-199, GDC-0199, Venclexta"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT03082209,2022-12-09,PHASE1,Venetoclax,"ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT03797261,2021-12-07,PHASE1,Venetoclax,ABT-199
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT02755597,2023-08-22,PHASE3,Venetoclax,"VENCLEXTA, VENCLYXTO"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT03625505,2021-09-14,PHASE1,Venetoclax,"ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT04810598,2022-09-16,PHASE1,Venetoclax,"Venclexta, ABT-199, GDC-0199"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT05909553,2023-12-01,PHASE1,Venetoclax,"ABT-199, Venclaxta"
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT02640833,2016-07-26,PHASE1,Venetoclax,
ABBVIE,NDA208573,20160411,,['VENETOCLAX'],[],AbbVie,NCT04274933,2020-10-29,PHASE1,Venetoclax,"Venclexta, ABT-199"
RADIUS,NDA208743,20180205,,['ABALOPARATIDE'],[],"Radius Health, Inc.",NCT04974723,2024-04-19,,Abaloparatide,Tymlos
RADIUS,NDA208743,20180205,,['ABALOPARATIDE'],[],"Radius Health, Inc.",NCT03710889,2021-10-15,PHASE3,Abaloparatide,"TYMLOS®, BA058"
RADIUS,NDA208743,20180205,,['ABALOPARATIDE'],[],"Radius Health, Inc.",NCT03512262,2023-04-07,PHASE3,Abaloparatide,"TYMLOS®, BA058, abaloparatide-SC"
RADIUS,NDA208743,20180205,,['ABALOPARATIDE'],[],"Radius Health, Inc.",NCT04064411,2023-02-15,PHASE3,abaloparatide,"TYMLOS®, BA058, abaloparatide-SC"
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT06462586,2024-07-29,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT04985942,2024-04-24,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT06372964,2024-07-29,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT06229210,2024-01-30,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT06462612,2024-07-29,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT05850689,2024-11-01,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT03249376,2022-06-03,PHASE3,Lumateperone,ITI-007
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT05061719,2023-08-01,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT05061706,2024-06-27,PHASE3,Lumateperone,
INTRA-CELLULAR,NDA209500,20191220,,['LUMATEPERONE'],[],"Intra-Cellular Therapies, Inc.",NCT04285515,2023-03-22,PHASE3,Lumateperone,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT05141708,2024-02-16,,Talazoparib,Talzenna
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03148795,2024-04-05,PHASE2,Talazoparib,MDV3800
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03042910,2019-12-17,PHASE1,Talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT02997176,2021-02-25,PHASE1,Talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT05650476,2023-11-15,,Talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT04987931,2024-01-22,,Talazoparib,TALZENNA®
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT04635631,2023-10-10,PHASE1,talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT02034916,2019-10-14,PHASE2,talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT01945775,2022-01-20,PHASE3,talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03077607,2021-06-30,PHASE1,Talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT02836028,2018-09-18,PHASE2,Talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT04052204,2021-10-14,"PHASE1, PHASE2",talazoparib,Talzenna
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03637491,2022-01-26,"PHASE1, PHASE2",Talazoparib,"MDV3800, BMN 673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03565991,2023-09-25,PHASE2,Talazoparib,"MDV3800, BMN 673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03070548,2018-12-17,PHASE1,Talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT05059522,2024-11-13,PHASE3,Talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT02997163,2021-01-05,PHASE1,Talazoparib,"MDV3800, BMN673"
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT02921919,2022-08-24,PHASE2,Talazoparib,MDV3800
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03499353,2021-11-09,PHASE2,TALAZOPARIB,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT03343054,2024-08-22,PHASE1,talazoparib,
PFIZER,NDA211651,20181016,,['TALAZOPARIB'],[],Pfizer,NCT01286987,2019-01-10,PHASE1,Talazoparib,"BMN 673, MDV3800"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT05127564,2022-07-05,PHASE1,Diroximel fumarate,"Vumerity, BIIB098"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT05083923,2024-09-19,PHASE3,Diroximel fumarate,"Vumerity, BIIB098, ALK8700"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT04746976,2023-05-26,,Diroximel Fumarate,"VUMERITY, BIIB098"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT05767736,2024-09-27,,Diroximel Fumarate,"VUMERITY, BIIB098"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT05688436,2023-10-13,,Diroximel Fumarate,"VUMERITY, BIIB098"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT04948606,2023-05-10,,Diroximel Fumarate,"VUMERITY, BIIB098"
BIOGEN INC,NDA211855,20191029,,['DIROXIMEL FUMARATE'],[],Biogen,NCT05658497,2024-06-24,,Diroximel Fumarate,"VUMERITY, BIIB098"
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT03484923,2024-06-18,PHASE2,INC280,Capmatinib
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04816214,2024-03-05,PHASE3,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT02335944,2023-06-18,"PHASE1, PHASE2",Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04460729,2020-12-03,PHASE2,Capmatinib,
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT01737827,2024-09-24,PHASE2,INC280,capmatinib
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04926831,2024-11-29,PHASE2,capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT02414139,2024-03-20,PHASE2,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04139317,2024-10-09,PHASE2,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04323436,2024-10-09,PHASE2,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT03742349,2024-01-19,PHASE1,capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT03240393,2018-07-26,PHASE2,INC280,capmatinib
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT05675683,2023-01-09,,Capmatinib,
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04677595,2024-11-14,PHASE2,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04427072,2024-07-18,PHASE3,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT04741789,2024-10-28,,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT02795429,2023-07-03,"PHASE1, PHASE2",Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT03040973,2024-11-27,PHASE2,Capmatinib,INC280
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT05703516,2024-01-24,,Capmatinib,Tabrecta
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT01610336,2021-04-08,PHASE2,INC280,Capmatinib
NOVARTIS PHARM,NDA213591,20200506,,['CAPMATINIB'],[],Novartis Pharmaceuticals,NCT03647488,2022-01-24,PHASE2,Capmatinib,INC280
ARCUTIS,NDA215985,20220729,,['ROFLUMILAST'],[],"Arcutis Biotherapeutics, Inc.",NCT03764475,2022-09-02,PHASE2,Roflumilast,ARQ-151
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT06564038,2024-08-21,"PHASE1, PHASE2",Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT05557695,2024-10-10,,Acalabrutinib,Calquence
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04075292,2024-05-24,PHASE3,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT05057494,2024-12-06,PHASE3,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT03932331,2023-03-10,"PHASE1, PHASE2",Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04008706,2024-10-18,PHASE3,Acalabrutinib,ACP-196
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT06651970,2024-10-22,PHASE4,Acalabrutinib,Calquence
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04380688,2021-09-13,PHASE2,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04489797,2020-10-30,PHASE1,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT03198650,2024-09-19,PHASE1,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT05952024,2024-11-19,PHASE2,Acalabrutinib,CALQUENCE®
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04346199,2021-09-17,PHASE2,Acalabrutinib,
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT05951959,2024-11-22,PHASE2,Acalabrutinib,"Acalabrutinib, CALQUENCE"
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT04630756,2024-06-13,"PHASE1, PHASE2",Acalabrutinib,ACP-196 /Calquence
ASTRAZENECA,NDA216387,20220803,,['ACALABRUTINIB'],[],AstraZeneca,NCT06205498,2024-11-12,,acalabrutinib,Calquence
PFIZER,NDA020664,19961223,,['CABERGOLINE'],[],Pfizer,NCT00627003,2011-04-25,PHASE3,Cabergoline,
PFIZER,NDA020664,19961223,,['CABERGOLINE'],[],Pfizer,NCT00174239,2007-05-25,PHASE4,cabergoline,
PFIZER,NDA020664,19961223,,['CABERGOLINE'],[],Pfizer,NCT00625547,2008-10-29,PHASE3,cabergoline,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT04494412,2024-01-03,PHASE2,Zanamivir,DECTOVA
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT00989404,2017-06-14,PHASE1,Zanamivir,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT00989404,2017-06-14,PHASE1,Zanamivir,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT00989404,2017-06-14,PHASE1,Zanamivir,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT01199744,2017-07-06,,zanamivir,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT02377401,2017-05-09,PHASE1,Zanamivir,
GLAXOSMITHKLINE,NDA021036,19990726,,['ZANAMIVIR'],[],GlaxoSmithKline,NCT01231620,2018-10-15,PHASE3,Zanamivir,Relenza
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00087490,2012-08-08,PHASE4,linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01055769,2012-02-01,PHASE1,Linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01055769,2012-02-01,PHASE1,Linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00255996,2009-07-14,PHASE1,linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00572559,2010-06-09,PHASE4,Linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00037050,2009-09-14,PHASE3,Linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01561469,2014-07-10,,Linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01544673,2012-04-30,PHASE1,linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00035425,2009-12-01,PHASE3,linezolid,Zyvox
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01564758,2012-08-06,,Linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00150332,2011-05-10,PHASE3,linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01040585,2012-03-02,,Linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01363271,2012-05-22,,Linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT01363271,2012-05-22,,Linezolid,
PFIZER,NDA021130,20000418,,['LINEZOLID'],[],Pfizer,NCT00147511,2011-05-10,PHASE4,linezolid,
GILEAD,NDA021500,20030702,,['EMTRICITABINE'],[],Gilead Sciences,NCT00743340,2018-04-26,PHASE2,Emtricitabine,
GILEAD,NDA021500,20030702,,['EMTRICITABINE'],[],Gilead Sciences,NCT00642291,2008-04-10,PHASE2,Emtricitabine,FTC
GILEAD,NDA021500,20030702,,['EMTRICITABINE'],[],Gilead Sciences,NCT00642291,2008-04-10,PHASE2,Emtricitabine,FTC
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00660595,2010-09-17,PHASE3,Quetiapine,Seroquel
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00681668,2010-12-21,PHASE2,Quetiapine,Seroquel
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00388973,2010-04-01,PHASE3,Quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00318539,2011-01-21,PHASE2,Quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00486798,2010-12-10,PHASE3,Quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00351910,2011-01-26,PHASE3,Quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00254813,2011-01-26,PHASE3,Quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00302770,2011-01-27,PHASE3,quetiapine,
ASTRAZENECA,NDA022047,20070517,,['QUETIAPINE'],[],AstraZeneca,NCT00328978,2009-03-25,PHASE3,Quetiapine,
ASTRAZENECA,NDA022101,20090115,,['ESOMEPRAZOLE MAGNESIUM'],[],AstraZeneca,NCT00687245,2008-06-11,PHASE1,esomeprazole magnesium,Nexium
ASTRAZENECA,NDA022101,20090115,,['ESOMEPRAZOLE MAGNESIUM'],[],AstraZeneca,NCT00637845,2011-01-21,PHASE4,Esomeprazole Magnesium,Nexium
ASTRAZENECA,NDA022101,20090115,,['ESOMEPRAZOLE MAGNESIUM'],[],AstraZeneca,NCT00637559,2011-01-25,PHASE4,Esomeprazole Magnesium,Nexium
ABBVIE,NDA022417,20100427,,['RITONAVIR'],[],AbbVie,NCT00850044,2017-11-20,PHASE1,ritonavir,"ABT-538, Norvir"
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00114764,2008-10-31,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00115414,2008-08-01,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00035620,2010-02-26,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00117442,2013-05-13,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00911170,2017-12-29,PHASE3,Pegfilgrastim,Neulasta®
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00115193,2013-08-29,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00115193,2013-08-29,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00117897,2009-07-20,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00117455,2008-05-16,PHASE2,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00117910,2008-05-16,PHASE3,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00035594,2013-05-09,PHASE3,pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00094809,2018-10-17,PHASE2,Pegfilgrastim,
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT01712009,2018-01-30,PHASE2,Pegfilgrastim,Neulasta®
AMGEN,BLA125031,20020131,,['PEGFILGRASTIM'],[],Amgen,NCT00124111,2010-02-26,PHASE2,pegfilgrastim,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00115765,2018-10-17,PHASE3,Panitumumab,"pmab, Vectibix"
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT01412957,2017-03-15,PHASE3,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00613730,2014-01-06,PHASE2,panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00630786,2014-02-06,"PHASE1, PHASE2",Panitumumab,Vectibix®
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00113763,2022-11-07,PHASE3,Panitumumab,ABX-EGF
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00332163,2016-02-23,PHASE2,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00094835,2016-03-24,"PHASE1, PHASE2",Panitumumab,"Vectibix, ABX-EGF"
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00563316,2016-04-12,PHASE1,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT05198934,2024-10-15,PHASE3,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00091806,2009-07-10,PHASE1,Panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00111761,2013-12-12,PHASE2,Panitumumab,ABX-EGF
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT04185883,2024-11-29,PHASE1,Panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00339183,2022-09-23,PHASE3,Panitumumab,Vectibix®
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00454779,2018-10-17,PHASE2,Panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00418938,2018-10-17,PHASE2,Panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00411450,2016-02-15,PHASE2,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00446446,2022-10-05,PHASE2,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00508404,2019-11-19,PHASE2,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00756444,2018-11-15,PHASE2,Panitumumab,
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00819780,2022-12-06,PHASE2,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00500760,2018-10-17,PHASE2,Panitumumab,Vectibix®
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00547157,2017-03-15,PHASE2,Panitumumab,Panitumumab (drug)
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00089635,2022-11-07,PHASE2,Panitumumab,"ABX-EGF, Vectibix®"
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00658658,2016-05-18,PHASE1,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00083616,2014-01-10,PHASE2,Panitumumab,"ABX-EGF, Vectibix"
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00364013,2022-11-07,PHASE3,Panitumumab,Vectibix®
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT06252649,2024-11-29,PHASE3,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT00101907,2014-03-20,PHASE1,Panitumumab,Vectibix
AMGEN,BLA125147,20060927,,['PANITUMUMAB'],[],Amgen,NCT01001377,2022-09-21,PHASE3,Panitumumab,Vectibix
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT05084638,2024-11-20,PHASE4,Ofatumumab,OMB157
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT04676555,2022-10-24,,Ofatumumab,
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT03249714,2022-04-29,PHASE2,Ofatumumab,
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT03650114,2024-11-20,PHASE3,Ofatumumab,
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT05266469,2024-07-26,,Ofatumumab,
NOVARTIS,BLA125326,20091026,,['OFATUMUMAB'],[],Novartis Pharmaceuticals,NCT05285904,2024-03-21,,Ofatumumab,
